ANO,MES,MUNICIPIO,HOMICÍDIO DOLOSO (2),Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,HOMICÍDIO CULPOSO OUTROS,TENTATIVA DE HOMICÍDIO,LESÃO CORPORAL SEGUIDA DE MORTE,LESÃO CORPORAL DOLOSA,LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,LESÃO CORPORAL CULPOSA - OUTRAS,LATROCÍNIO,Nº DE VÍTIMAS EM LATROCÍNIO,TOTAL DE ESTUPRO (4),ROUBOS,ROUBO DE VEÍCULO,ROUBO A BANCO,ROUBO DE CARGA,FURTO - OUTROS,FURTO DE VEÍCULO,ROUBO - OUTROS,ESTUPRO,ESTUPRO DE VULNERÁVEL
2019,Dezembro,São Vicente,2,6,0.0,0.0,5,0,3,0.0,80,27,1,0,0,4,225,27,0,1,251,36,224,2,2.0
2020,Janeiro,Bertioga,1,1,0.0,0.0,1,0,0,0.0,30,8,0,0,0,3,31,5,0,0,129,9,31,0,3.0
2020,Fevereiro,Bertioga,0,0,0.0,0.0,4,0,2,0.0,20,4,0,0,0,2,23,2,0,0,83,3,23,0,2.0
2020,Marco,Bertioga,1,1,0.0,0.0,1,0,1,0.0,23,0,0,0,0,3,20,2,0,0,63,3,20,0,3.0
2020,Abril,Bertioga,2,2,0.0,0.0,0,0,0,0.0,20,3,0,0,0,0,6,4,0,0,20,3,6,0,0.0
2020,Maio,Bertioga,1,1,0.0,0.0,0,0,0,0.0,17,7,0,0,0,1,21,2,0,0,48,2,21,0,1.0
2020,Junho,Bertioga,0,0,0.0,0.0,1,0,1,0.0,14,4,0,0,0,2,20,1,0,0,41,6,20,0,2.0
2020,Julho,Bertioga,0,0,0.0,0.0,5,0,0,0.0,16,6,0,0,0,2,32,1,0,1,67,8,31,1,1.0
2020,Agosto,Bertioga,3,3,0.0,0.0,1,0,0,0.0,13,5,0,0,0,2,29,2,0,0,82,11,29,1,1.0
2020,Setembro,Bertioga,0,0,0.0,0.0,0,0,1,0.0,19,9,0,0,0,3,28,1,0,0,132,8,28,2,1.0
2020,Outubro,Bertioga,0,0,0.0,0.0,1,0,0,0.0,20,4,0,0,0,1,13,1,0,0,83,3,13,1,0.0
2020,Novembro,Bertioga,1,1,0.0,0.0,0,0,3,0.0,27,2,0,0,0,5,14,0,0,0,90,5,14,1,4.0
2020,Dezembro,Bertioga,1,1,0.0,0.0,4,0,1,0.0,28,9,0,0,0,1,22,2,0,0,96,7,22,0,1.0
2020,Janeiro,Cubatão,0,0,0.0,0.0,2,0,3,0.0,18,11,0,1,1,3,42,11,0,3,99,10,39,0,3.0
2020,Fevereiro,Cubatão,0,0,0.0,0.0,3,0,0,0.0,15,8,0,0,0,3,46,14,0,1,76,6,45,0,3.0
2020,Marco,Cubatão,0,0,0.0,0.0,5,0,0,0.0,11,14,0,0,0,5,46,11,0,3,72,6,43,1,4.0
2020,Abril,Cubatão,0,0,0.0,0.0,2,0,1,0.0,20,5,0,1,1,3,32,6,0,3,41,4,29,2,1.0
2020,Maio,Cubatão,1,1,0.0,0.0,1,0,3,0.0,12,8,1,0,0,0,24,6,0,1,34,7,23,0,0.0
2020,Junho,Cubatão,0,0,0.0,0.0,0,0,0,0.0,12,7,0,0,0,0,38,3,0,2,72,6,36,0,0.0
2020,Julho,Cubatão,0,0,0.0,0.0,1,0,2,0.0,14,5,2,0,0,1,44,9,0,5,79,7,39,0,1.0
2020,Agosto,Cubatão,0,0,0.0,0.0,2,0,2,0.0,15,7,0,0,0,4,39,7,0,7,63,2,32,1,3.0
2020,Setembro,Cubatão,1,1,0.0,0.0,1,0,0,0.0,10,16,0,0,0,1,40,13,0,3,96,2,37,1,0.0
2020,Outubro,Cubatão,1,1,0.0,0.0,1,0,2,0.0,19,9,0,1,1,2,44,11,0,2,113,4,42,0,2.0
2020,Novembro,Cubatão,1,1,0.0,0.0,1,0,0,0.0,17,14,0,0,0,5,29,10,0,3,78,8,26,0,5.0
2020,Dezembro,Cubatão,0,0,0.0,0.0,2,0,1,0.0,21,10,0,0,0,5,32,8,0,1,89,5,31,3,2.0
2020,Janeiro,Guarujá,1,1,0.0,0.0,2,0,5,0.0,64,41,0,0,0,3,297,14,0,3,290,25,294,2,1.0
2020,Fevereiro,Guarujá,3,3,0.0,0.0,0,0,0,0.0,74,44,1,1,1,8,216,6,0,0,225,23,216,1,7.0
2020,Marco,Guarujá,0,0,0.0,0.0,1,0,2,0.0,42,19,0,0,0,7,143,4,0,4,165,17,139,1,6.0
2020,Abril,Guarujá,1,1,0.0,0.0,1,0,3,0.0,42,5,0,0,0,1,108,3,0,4,137,8,104,0,1.0
2020,Maio,Guarujá,1,1,0.0,0.0,2,0,1,0.0,38,19,0,0,0,3,99,10,0,5,214,12,94,1,2.0
2020,Junho,Guarujá,3,3,0.0,0.0,0,0,4,0.0,54,23,0,0,0,5,210,4,0,4,250,7,206,2,3.0
2020,Julho,Guarujá,1,1,0.0,0.0,1,0,2,0.0,55,35,0,0,0,4,206,4,0,2,254,15,204,2,2.0
2020,Agosto,Guarujá,2,2,0.0,0.0,2,0,2,1.0,62,23,0,0,0,10,190,2,0,6,189,11,184,2,8.0
2020,Setembro,Guarujá,0,0,0.0,0.0,0,0,0,0.0,56,37,1,0,0,9,200,9,0,1,300,19,199,2,7.0
2020,Outubro,Guarujá,1,1,0.0,0.0,0,0,1,0.0,53,36,0,0,0,7,269,6,0,1,294,12,268,1,6.0
2020,Novembro,Guarujá,0,0,0.0,0.0,4,0,1,0.0,65,33,0,0,0,6,288,9,0,6,288,22,282,0,6.0
2020,Dezembro,Guarujá,2,2,0.0,0.0,4,0,1,0.0,54,35,0,1,1,10,229,15,0,4,570,33,225,0,10.0
2020,Janeiro,Itanhaém,0,0,0.0,0.0,2,0,1,0.0,46,13,0,0,0,4,89,7,0,0,269,34,89,0,4.0
2020,Fevereiro,Itanhaém,0,0,0.0,0.0,1,0,3,0.0,42,9,1,1,1,4,55,7,0,2,167,16,53,0,4.0
2020,Marco,Itanhaém,1,1,0.0,0.0,1,0,0,0.0,32,9,0,0,0,4,65,7,0,1,137,11,64,1,3.0
2020,Abril,Itanhaém,1,1,0.0,0.0,1,0,1,0.0,24,5,0,0,0,5,48,4,0,3,170,5,45,0,5.0
2020,Maio,Itanhaém,4,4,0.0,0.0,1,0,1,0.0,30,8,0,0,0,6,43,9,0,1,124,3,42,1,5.0
2020,Junho,Itanhaém,0,0,0.0,0.0,1,0,0,0.0,26,4,1,0,0,5,45,12,0,3,186,12,42,2,3.0
2020,Julho,Itanhaém,0,0,0.0,0.0,2,0,1,1.0,32,6,0,1,1,5,38,3,0,2,142,6,36,2,3.0
2020,Agosto,Itanhaém,0,0,0.0,0.0,2,0,0,0.0,25,9,1,0,0,5,46,2,0,2,170,11,44,2,3.0
2020,Setembro,Itanhaém,0,0,0.0,0.0,3,0,3,0.0,29,9,1,0,0,10,24,10,0,2,283,5,22,0,10.0
2020,Outubro,Itanhaém,1,1,0.0,0.0,2,0,2,0.0,37,11,0,0,0,5,66,6,0,0,305,19,66,1,4.0
2020,Novembro,Itanhaém,1,1,0.0,0.0,0,0,3,0.0,32,14,0,0,0,4,53,12,0,1,290,15,52,3,1.0
2020,Dezembro,Itanhaém,2,3,0.0,0.0,2,0,2,0.0,32,11,0,0,0,8,41,11,0,1,164,21,40,4,4.0
2020,Janeiro,Mongaguá,0,0,0.0,0.0,0,0,0,0.0,39,10,0,0,0,4,166,5,0,1,266,22,165,1,3.0
2020,Fevereiro,Mongaguá,0,0,0.0,0.0,0,0,0,0.0,24,3,0,0,0,1,95,6,0,0,198,20,95,0,1.0
2020,Marco,Mongaguá,0,0,0.0,0.0,1,0,0,0.0,23,7,0,0,0,3,53,8,0,4,70,4,49,1,2.0
2020,Abril,Mongaguá,0,0,0.0,0.0,0,0,0,0.0,15,5,0,0,0,2,22,1,0,2,68,5,20,1,1.0
2020,Maio,Mongaguá,0,0,0.0,0.0,1,0,1,0.0,12,4,0,0,0,1,28,3,0,1,63,12,27,0,1.0
2020,Junho,Mongaguá,0,0,0.0,0.0,0,0,3,0.0,22,3,0,0,0,1,22,7,0,0,72,4,22,0,1.0
2020,Julho,Mongaguá,1,1,0.0,0.0,0,0,0,0.0,18,7,3,0,0,2,31,6,0,0,57,5,31,1,1.0
2020,Agosto,Mongaguá,0,0,0.0,0.0,0,0,2,1.0,23,7,0,0,0,1,50,3,0,0,52,4,50,0,1.0
2020,Setembro,Mongaguá,1,1,0.0,0.0,1,0,0,0.0,23,8,0,0,0,4,53,1,0,0,82,4,53,2,2.0
2020,Outubro,Mongaguá,0,0,0.0,0.0,1,0,0,0.0,19,15,0,1,1,0,40,2,0,1,101,10,39,0,0.0
2020,Novembro,Mongaguá,0,0,0.0,0.0,0,0,0,0.0,23,9,0,0,0,3,28,6,0,0,125,16,28,1,2.0
2020,Dezembro,Mongaguá,0,0,0.0,0.0,0,0,1,0.0,27,9,0,0,0,2,51,1,0,2,105,19,49,1,1.0
2020,Janeiro,Peruíbe,0,0,0.0,0.0,1,0,1,0.0,54,11,0,0,0,1,50,4,0,0,143,14,50,0,1.0
2020,Fevereiro,Peruíbe,1,1,0.0,0.0,0,0,0,0.0,23,3,0,0,0,3,35,8,0,1,118,19,34,1,2.0
2020,Marco,Peruíbe,1,1,0.0,0.0,1,0,2,0.0,24,7,1,0,0,4,32,7,0,2,87,8,30,1,3.0
2020,Abril,Peruíbe,0,0,0.0,0.0,1,0,2,0.0,19,3,1,0,0,0,15,4,0,0,56,5,15,0,0.0
2020,Maio,Peruíbe,1,1,0.0,0.0,0,0,2,0.0,15,7,0,0,0,4,19,3,0,1,63,4,18,3,1.0
2020,Junho,Peruíbe,0,0,0.0,0.0,0,0,0,1.0,18,3,0,0,0,4,17,0,0,0,130,2,17,0,4.0
2020,Julho,Peruíbe,2,2,0.0,0.0,0,0,0,0.0,24,7,0,0,0,4,19,5,0,0,108,7,19,1,3.0
2020,Agosto,Peruíbe,1,5,1.0,5.0,0,0,1,0.0,19,5,0,0,0,4,13,2,0,1,64,5,12,0,4.0
2020,Setembro,Peruíbe,2,2,0.0,0.0,2,0,0,0.0,12,22,0,1,1,4,18,1,0,0,155,6,18,0,4.0
2020,Outubro,Peruíbe,3,3,0.0,0.0,1,0,1,0.0,32,8,0,0,0,6,32,5,0,0,183,12,32,0,6.0
2020,Novembro,Peruíbe,2,2,0.0,0.0,0,0,2,0.0,23,13,0,0,0,3,19,3,0,2,187,9,17,0,3.0
2020,Dezembro,Peruíbe,1,1,0.0,0.0,1,0,2,0.0,25,8,0,0,0,2,55,4,0,1,205,9,54,2,0.0
2020,Janeiro,Praia Grande,2,2,0.0,0.0,2,0,3,0.0,131,74,2,0,0,11,362,23,0,5,575,54,357,1,10.0
2020,Fevereiro,Praia Grande,0,0,0.0,0.0,5,0,2,0.0,94,43,2,0,0,5,234,6,0,4,427,39,230,2,3.0
2020,Marco,Praia Grande,5,5,0.0,0.0,1,0,1,1.0,87,47,0,0,0,9,240,19,0,7,386,32,233,2,7.0
2020,Abril,Praia Grande,3,3,0.0,0.0,1,0,6,0.0,50,34,1,0,0,7,198,12,0,5,204,26,193,0,7.0
2020,Maio,Praia Grande,1,1,0.0,0.0,3,0,8,0.0,51,39,0,0,0,6,219,11,0,8,287,30,211,1,5.0
2020,Junho,Praia Grande,1,1,0.0,0.0,1,0,5,0.0,59,58,0,0,0,8,219,7,0,6,399,23,213,2,6.0
2020,Julho,Praia Grande,1,1,0.0,0.0,3,0,3,1.0,90,42,1,0,0,10,192,15,0,6,296,18,186,3,7.0
2020,Agosto,Praia Grande,2,2,0.0,0.0,1,0,2,0.0,87,63,1,0,0,6,202,8,0,2,318,27,200,1,5.0
2020,Setembro,Praia Grande,1,1,0.0,0.0,3,0,4,0.0,72,66,0,0,0,5,171,9,0,0,397,13,171,0,5.0
2020,Outubro,Praia Grande,2,2,0.0,0.0,2,0,2,0.0,72,46,4,0,0,7,184,7,0,3,467,27,181,2,5.0
2020,Novembro,Praia Grande,2,2,0.0,0.0,3,1,5,0.0,89,46,2,0,0,11,196,4,0,4,431,32,192,3,8.0
2020,Dezembro,Praia Grande,1,1,0.0,0.0,4,0,7,0.0,97,61,3,0,0,15,221,10,0,12,441,29,209,5,10.0
2020,Janeiro,Santos,1,1,0.0,0.0,1,0,1,0.0,118,35,1,0,0,6,220,16,0,1,458,70,219,2,4.0
2020,Fevereiro,Santos,0,0,0.0,0.0,1,0,4,1.0,95,29,5,1,1,8,192,12,0,5,410,71,187,4,4.0
2020,Marco,Santos,2,2,0.0,0.0,2,1,2,0.0,67,26,3,0,0,7,182,17,0,4,335,73,178,1,6.0
2020,Abril,Santos,1,1,0.0,0.0,2,0,1,0.0,42,14,0,0,0,5,120,6,0,3,277,32,117,2,3.0
2020,Maio,Santos,0,0,0.0,0.0,1,0,4,0.0,42,21,2,0,0,0,106,5,0,1,349,33,105,0,0.0
2020,Junho,Santos,0,0,0.0,0.0,0,0,1,0.0,46,17,3,0,0,5,108,3,0,3,358,49,105,4,1.0
2020,Julho,Santos,0,0,0.0,0.0,4,0,4,0.0,56,36,4,0,0,6,129,8,0,3,318,65,126,2,4.0
2020,Agosto,Santos,1,1,0.0,0.0,5,0,3,0.0,59,38,6,0,0,3,130,8,0,1,323,42,129,2,1.0
2020,Setembro,Santos,2,2,0.0,0.0,1,0,5,0.0,73,32,5,0,0,6,151,4,0,1,432,39,150,0,6.0
2020,Outubro,Santos,1,1,0.0,0.0,3,0,1,0.0,60,32,3,0,0,6,152,7,0,0,395,77,152,1,5.0
2020,Novembro,Santos,2,2,0.0,0.0,0,0,3,0.0,52,29,1,0,0,6,125,7,0,1,397,44,124,5,1.0
2020,Dezembro,Santos,1,1,0.0,0.0,3,0,4,0.0,60,29,4,1,1,2,160,15,0,2,351,69,158,0,2.0
2020,Janeiro,São Vicente,1,1,0.0,0.0,3,0,2,0.0,97,38,1,0,0,6,261,27,0,2,324,36,259,3,3.0
2020,Fevereiro,São Vicente,2,2,0.0,0.0,2,0,3,1.0,76,13,3,1,3,4,275,17,0,2,266,32,273,1,3.0
2020,Marco,São Vicente,0,0,0.0,0.0,2,0,1,0.0,60,18,0,0,0,4,193,23,0,1,231,32,192,1,3.0
2020,Abril,São Vicente,4,5,0.0,0.0,0,0,7,0.0,51,11,0,0,0,1,203,17,0,0,167,29,203,0,1.0
2020,Maio,São Vicente,1,1,0.0,0.0,2,0,2,0.0,43,25,0,0,0,0,177,12,0,4,204,24,173,0,0.0
2020,Junho,São Vicente,1,1,0.0,0.0,2,0,1,0.0,55,14,1,0,0,4,147,9,0,1,238,24,146,0,4.0
2020,Julho,São Vicente,1,1,0.0,0.0,0,0,3,3.0,63,23,3,1,1,6,177,24,0,2,264,20,175,4,2.0
2020,Agosto,São Vicente,0,0,0.0,0.0,3,0,1,0.0,61,26,2,0,0,7,162,13,0,0,266,21,162,3,4.0
2020,Setembro,São Vicente,2,2,0.0,0.0,1,0,0,0.0,56,28,1,0,0,6,172,14,0,0,370,21,172,0,6.0
2020,Outubro,São Vicente,1,1,0.0,0.0,1,0,0,0.0,61,36,0,0,0,9,167,16,0,0,387,32,167,3,6.0
2020,Novembro,São Vicente,0,0,0.0,0.0,0,0,2,0.0,59,27,1,0,0,5,189,21,0,1,326,29,188,3,2.0
2020,Dezembro,São Vicente,2,2,0.0,0.0,4,0,1,0.0,73,38,1,0,0,2,163,36,0,2,235,37,161,1,1.0
2021,Janeiro,Bertioga,0,0,0.0,0.0,0,0,0,0.0,36,13,0,0,0,3,21,2,0,1,103,7,20,1,2.0
2021,Fevereiro,Bertioga,0,0,0.0,0.0,3,0,0,0.0,16,1,0,0,0,2,17,6,0,1,95,6,16,2,0.0
2021,Marco,Bertioga,1,1,0.0,0.0,0,0,1,0.0,23,8,0,0,0,1,28,2,0,2,53,7,26,0,1.0
2021,Abril,Bertioga,1,1,0.0,0.0,3,0,0,0.0,17,2,0,0,0,1,26,4,0,2,71,3,24,0,1.0
2021,Maio,Bertioga,1,1,0.0,0.0,0,0,0,0.0,22,7,0,0,0,1,29,2,0,1,83,1,28,1,0.0
2021,Junho,Bertioga,1,1,0.0,0.0,4,0,0,0.0,14,9,0,0,0,0,38,3,1,0,81,9,37,0,0.0
2021,Julho,Bertioga,0,0,0.0,0.0,0,0,0,0.0,21,3,0,0,0,3,41,2,0,0,76,5,41,0,3.0
2021,Agosto,Bertioga,0,0,0.0,0.0,2,0,0,0.0,22,5,0,0,0,5,27,1,0,0,69,6,27,2,3.0
2021,Setembro,Bertioga,0,0,0.0,0.0,1,0,1,0.0,25,6,0,0,0,4,24,4,0,0,82,5,24,2,2.0
2021,Outubro,Bertioga,2,2,0.0,0.0,0,0,0,0.0,19,6,0,0,0,1,21,1,0,0,61,0,21,1,0.0
2021,Novembro,Bertioga,0,0,0.0,0.0,2,0,1,0.0,22,7,0,0,0,2,29,1,0,0,84,4,29,0,2.0
2021,Dezembro,Bertioga,1,1,0.0,0.0,3,0,0,0.0,18,8,0,0,0,2,22,1,0,0,124,6,22,2,0.0
2021,Janeiro,Cubatão,2,2,0.0,0.0,2,0,2,0.0,22,12,1,0,0,2,44,5,0,1,183,9,43,0,2.0
2021,Fevereiro,Cubatão,2,2,0.0,0.0,3,0,4,0.0,22,14,0,0,0,3,43,6,0,5,182,7,38,0,3.0
2021,Marco,Cubatão,3,3,0.0,0.0,2,0,1,0.0,8,22,0,0,0,1,29,12,0,1,164,4,28,0,1.0
2021,Abril,Cubatão,0,0,0.0,0.0,1,0,0,0.0,14,9,0,0,0,1,29,8,0,0,106,4,29,0,1.0
2021,Maio,Cubatão,0,0,0.0,0.0,4,0,0,0.0,12,6,0,0,0,2,32,6,0,4,74,3,28,0,2.0
2021,Junho,Cubatão,1,1,0.0,0.0,2,0,0,0.0,18,5,2,0,0,1,30,23,0,6,104,3,24,0,1.0
2021,Julho,Cubatão,0,0,0.0,0.0,4,0,2,0.0,12,11,1,0,0,1,38,12,0,1,82,11,37,0,1.0
2021,Agosto,Cubatão,0,0,0.0,0.0,1,0,1,0.0,15,7,0,0,0,3,39,11,0,2,92,9,37,0,3.0
2021,Setembro,Cubatão,2,2,0.0,0.0,3,0,0,0.0,17,8,0,0,0,4,41,8,0,0,78,13,41,2,2.0
2021,Outubro,Cubatão,1,1,0.0,0.0,2,0,1,0.0,24,7,0,0,0,1,39,2,0,5,75,12,34,0,1.0
2021,Novembro,Cubatão,0,0,0.0,0.0,1,0,0,0.0,16,4,1,0,0,1,32,5,0,6,74,12,26,0,1.0
2021,Dezembro,Cubatão,1,1,0.0,0.0,1,0,3,0.0,11,8,0,0,0,4,31,9,0,4,56,9,27,2,2.0
2021,Janeiro,Guarujá,0,0,0.0,0.0,1,0,3,0.0,73,35,1,0,0,8,220,11,0,3,371,22,217,1,7.0
2021,Fevereiro,Guarujá,0,0,0.0,0.0,3,0,1,0.0,50,38,0,0,0,5,229,6,0,2,328,22,227,1,4.0
2021,Marco,Guarujá,1,1,0.0,0.0,1,0,3,0.0,53,18,0,0,0,6,294,16,0,6,270,17,288,1,5.0
2021,Abril,Guarujá,1,1,0.0,0.0,3,0,7,0.0,55,17,0,0,0,4,205,6,0,3,234,19,202,1,3.0
2021,Maio,Guarujá,0,0,0.0,0.0,0,0,1,0.0,62,26,0,0,0,8,217,6,0,2,265,19,215,2,6.0
2021,Junho,Guarujá,1,1,0.0,0.0,1,0,2,0.0,42,19,1,0,0,6,196,8,0,2,283,15,194,2,4.0
2021,Julho,Guarujá,1,1,0.0,0.0,1,0,3,0.0,45,107,0,1,1,7,204,6,0,0,283,20,204,2,5.0
2021,Agosto,Guarujá,2,2,0.0,0.0,0,0,4,0.0,48,104,0,0,0,6,181,9,0,2,338,21,179,3,3.0
2021,Setembro,Guarujá,2,2,0.0,0.0,0,0,5,0.0,148,15,0,3,3,7,159,5,0,1,297,24,158,1,6.0
2021,Outubro,Guarujá,2,2,0.0,0.0,2,0,6,0.0,35,111,0,0,0,7,107,3,0,0,232,16,107,2,5.0
2021,Novembro,Guarujá,1,1,0.0,0.0,1,0,1,0.0,49,121,0,0,0,5,154,6,0,0,254,23,154,0,5.0
2021,Dezembro,Guarujá,1,1,0.0,0.0,6,1,5,0.0,46,160,0,0,0,6,176,6,0,0,251,18,176,1,5.0
2021,Janeiro,Itanhaém,3,3,0.0,0.0,2,0,3,0.0,43,14,2,0,0,4,90,8,0,0,183,10,90,1,3.0
2021,Fevereiro,Itanhaém,0,0,0.0,0.0,3,0,2,0.0,35,17,0,0,0,5,75,3,0,2,251,18,73,1,4.0
2021,Marco,Itanhaém,1,1,0.0,0.0,1,0,3,0.0,33,6,0,0,0,4,50,7,0,1,231,7,49,4,0.0
2021,Abril,Itanhaém,2,2,0.0,0.0,2,0,2,0.0,24,14,0,0,0,4,60,5,0,1,210,7,59,2,2.0
2021,Maio,Itanhaém,1,1,0.0,0.0,1,0,2,0.0,30,12,1,0,0,4,51,8,0,1,192,8,50,1,3.0
2021,Junho,Itanhaém,1,1,0.0,0.0,1,0,1,0.0,27,14,1,0,0,3,55,10,0,0,170,9,55,2,1.0
2021,Julho,Itanhaém,0,0,0.0,0.0,1,0,3,0.0,32,20,0,0,0,0,47,8,0,1,204,9,46,0,0.0
2021,Agosto,Itanhaém,1,1,0.0,0.0,1,0,0,0.0,20,7,0,1,1,4,55,11,0,2,164,9,53,3,1.0
2021,Setembro,Itanhaém,1,1,0.0,0.0,3,0,1,0.0,35,8,0,1,2,5,53,6,0,0,196,17,53,0,5.0
2021,Outubro,Itanhaém,0,0,0.0,0.0,1,0,1,0.0,25,19,0,1,1,6,26,6,0,1,163,10,25,1,5.0
2021,Novembro,Itanhaém,0,0,0.0,0.0,1,0,2,0.0,41,9,1,0,0,5,54,5,0,0,252,32,54,1,4.0
2021,Dezembro,Itanhaém,0,0,0.0,0.0,5,0,0,0.0,30,17,1,0,0,2,69,14,0,2,268,17,67,2,0.0
2021,Janeiro,Mongaguá,3,3,0.0,0.0,0,0,0,0.0,40,15,1,0,0,7,76,2,0,1,170,18,75,2,5.0
2021,Fevereiro,Mongaguá,0,0,0.0,0.0,1,0,1,0.0,26,4,0,0,0,2,57,4,0,1,127,11,56,0,2.0
2021,Marco,Mongaguá,2,2,0.0,0.0,1,0,1,0.0,24,2,0,0,0,4,34,4,0,3,123,8,31,1,3.0
2021,Abril,Mongaguá,0,0,0.0,0.0,0,0,1,0.0,22,5,0,0,0,0,35,3,0,1,110,10,34,0,0.0
2021,Maio,Mongaguá,1,1,0.0,0.0,1,0,2,0.0,23,7,0,0,0,1,31,1,0,0,104,1,31,0,1.0
2021,Junho,Mongaguá,0,0,0.0,0.0,0,0,1,0.0,11,12,0,0,0,2,36,1,0,0,113,7,36,0,2.0
2021,Julho,Mongaguá,1,1,0.0,0.0,0,0,0,0.0,21,11,0,0,0,1,29,2,0,0,108,15,29,0,1.0
2021,Agosto,Mongaguá,0,0,0.0,0.0,1,0,1,0.0,17,8,1,0,0,3,35,3,0,0,112,10,35,1,2.0
2021,Setembro,Mongaguá,2,3,0.0,0.0,0,0,0,0.0,19,5,0,0,0,4,32,5,0,1,113,9,31,0,4.0
2021,Outubro,Mongaguá,0,0,0.0,0.0,2,0,2,0.0,23,5,0,0,0,4,24,3,0,2,141,12,22,0,4.0
2021,Novembro,Mongaguá,0,0,0.0,0.0,1,0,1,0.0,20,9,0,0,0,1,38,6,0,2,130,9,36,1,0.0
2021,Dezembro,Mongaguá,0,0,0.0,0.0,1,0,1,0.0,11,12,4,0,0,1,47,3,0,0,145,15,47,0,1.0
2021,Janeiro,Peruíbe,1,1,0.0,0.0,1,0,1,0.0,43,14,0,0,0,2,71,3,0,1,197,3,70,1,1.0
2021,Fevereiro,Peruíbe,1,1,0.0,0.0,0,0,1,0.0,28,4,0,0,0,7,38,5,0,0,139,3,38,2,5.0
2021,Marco,Peruíbe,2,2,0.0,0.0,0,0,0,0.0,26,5,0,0,0,1,30,1,0,0,144,6,30,0,1.0
2021,Abril,Peruíbe,1,1,0.0,0.0,1,0,0,0.0,14,6,0,0,0,6,20,3,0,1,117,10,19,1,5.0
2021,Maio,Peruíbe,1,1,0.0,0.0,1,0,1,0.0,16,3,1,0,0,3,25,0,0,1,73,6,24,0,3.0
2021,Junho,Peruíbe,1,1,0.0,0.0,1,0,1,0.0,20,8,0,0,0,6,33,3,0,0,96,6,33,2,4.0
2021,Julho,Peruíbe,1,1,0.0,0.0,1,0,2,0.0,20,8,0,0,0,6,24,3,0,0,178,3,24,2,4.0
2021,Agosto,Peruíbe,0,0,0.0,0.0,1,0,0,0.0,32,8,0,0,0,0,18,2,0,0,130,8,18,0,0.0
2021,Setembro,Peruíbe,3,3,0.0,0.0,1,0,1,0.0,29,7,0,0,0,5,30,4,0,0,158,14,30,1,4.0
2021,Outubro,Peruíbe,0,0,0.0,0.0,0,0,1,0.0,17,4,0,0,0,4,22,6,0,0,151,7,22,1,3.0
2021,Novembro,Peruíbe,0,0,0.0,0.0,2,0,2,0.0,35,15,1,0,0,8,37,8,0,1,166,5,36,0,8.0
2021,Dezembro,Peruíbe,2,2,0.0,0.0,2,0,2,0.0,31,12,0,0,0,7,39,13,0,0,170,16,39,0,7.0
2021,Janeiro,Praia Grande,2,2,0.0,0.0,3,1,1,1.0,127,57,2,0,0,19,261,16,0,1,498,32,260,0,19.0
2021,Fevereiro,Praia Grande,1,1,0.0,0.0,2,0,2,0.0,108,38,4,0,0,13,190,8,0,2,405,42,188,3,10.0
2021,Marco,Praia Grande,2,2,0.0,0.0,0,0,2,0.0,95,30,0,0,0,11,173,12,0,7,392,39,166,2,9.0
2021,Abril,Praia Grande,1,1,0.0,0.0,0,0,4,0.0,70,25,0,0,0,7,193,4,0,6,392,50,187,0,7.0
2021,Maio,Praia Grande,1,1,0.0,0.0,0,0,3,0.0,50,21,5,0,0,5,169,16,0,0,371,44,169,0,5.0
2021,Junho,Praia Grande,0,0,0.0,0.0,1,0,3,0.0,70,38,1,0,0,7,187,11,0,9,365,36,178,0,7.0
2021,Julho,Praia Grande,1,1,0.0,0.0,5,0,2,0.0,78,27,1,0,0,10,200,9,0,12,403,47,188,0,10.0
2021,Agosto,Praia Grande,1,2,0.0,0.0,2,1,5,0.0,62,31,1,0,0,3,217,3,0,10,388,47,207,0,3.0
2021,Setembro,Praia Grande,3,3,0.0,0.0,4,0,1,0.0,62,34,1,0,0,4,248,9,0,12,446,50,236,1,3.0
2021,Outubro,Praia Grande,1,1,0.0,0.0,5,1,0,0.0,87,34,0,0,0,7,206,10,0,8,510,48,198,3,4.0
2021,Novembro,Praia Grande,1,1,0.0,0.0,2,0,5,0.0,102,52,0,0,0,10,261,18,0,7,508,63,254,3,7.0
2021,Dezembro,Praia Grande,1,1,0.0,0.0,4,0,5,0.0,104,37,3,0,0,9,266,18,0,12,512,59,254,1,8.0
2021,Janeiro,Santos,5,5,0.0,0.0,1,0,5,0.0,55,43,6,0,0,5,143,9,0,0,482,68,143,0,5.0
2021,Fevereiro,Santos,0,0,0.0,0.0,1,0,3,0.0,67,25,4,0,0,2,145,10,0,1,468,60,144,0,2.0
2021,Marco,Santos,2,2,0.0,0.0,2,0,2,1.0,57,42,5,0,0,5,129,5,0,0,394,69,129,2,3.0
2021,Abril,Santos,1,1,0.0,0.0,4,0,3,0.0,48,26,3,0,0,3,131,8,0,1,378,68,130,0,3.0
